order_id,order_date,region,city,sales_rep,product,customer_type,billing_cycle,base_price_inr,discount_pct,monthly_revenue_inr,contract_value_inr
61106,2024-10-30,North,Mumbai,Rahul,VPS Windows Mid,Startup,Monthly,2099,0.28,1520.98,1520.98
61107,2024-06-24,South,Delhi,Neha,Dedicated Server Linux High,Startup,Monthly,6799,0.2,5412.87,5412.87
61108,2024-01-19,East,Delhi,Anita,Shared Hosting Premium,Blogger,Monthly,299,0.13,260.66,260.66
61109,2024-03-25,South,Delhi,Neha,VPS Linux Premium,SME,Monthly,1699,0.26,1254.16,1254.16
61110,2024-06-16,North,Chennai,Priya,Dedicated Server Windows High,SME,Quarterly,9999,0.02,9821.73,29465.18
61111,2024-09-13,South,Bangalore,Amit,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.01,4774.67,4774.67
61112,2024-06-02,South,Bangalore,Rahul,Managed WordPress,Enterprise,Monthly,499,0.1,448.77,448.77
61113,2024-03-03,North,Hyderabad,Suresh,Shared Hosting Entry,Blogger,Quarterly,104,0.18,85.37,256.11
61114,2024-05-31,North,Mumbai,Amit,VPS Windows Mid,Blogger,Monthly,2099,0.22,1628.71,1628.71
61115,2024-06-18,East,Bangalore,Amit,Dedicated Server Windows High,Blogger,Annual,9999,0.12,8837.66,106051.91
61116,2024-10-30,South,Bangalore,Anita,Dedicated Server Linux High,Startup,Monthly,6799,0.24,5199.59,5199.59
61117,2024-11-22,West,Chennai,Amit,VPS Windows Premium,Blogger,Monthly,2440,0.17,2032.67,2032.67
61118,2024-11-21,West,Bangalore,Anita,Shared Hosting Mid,Blogger,Monthly,202,0.29,142.92,142.92
61119,2024-03-20,South,Kolkata,Anita,VPS Linux Premium,Blogger,Annual,1699,0.17,1414.22,16970.6
61120,2024-03-05,South,Chennai,Amit,VPS Windows Mid,Startup,Monthly,2099,0.24,1593.35,1593.35
61121,2024-10-09,South,Bangalore,Rahul,VPS Windows Mid,Blogger,Quarterly,2099,0.2,1675.15,5025.46
61122,2024-04-01,North,Bangalore,Priya,VPS Windows Premium,SME,Monthly,2440,0.14,2110.18,2110.18
61123,2024-01-19,South,Kolkata,Neha,Dedicated Server Linux Entry,Blogger,Quarterly,3299,0.07,3058.6,9175.8
61124,2024-07-09,South,Mumbai,Neha,Dedicated Server Linux High,SME,Monthly,6799,0.02,6689.31,6689.31
61125,2024-02-06,West,Mumbai,Neha,VPS Linux Premium,Blogger,Monthly,1699,0.26,1253.02,1253.02
61126,2024-11-11,South,Kolkata,Suresh,VPS Linux Basic,Startup,Monthly,549,0.14,469.4,469.4
61127,2024-09-08,North,Chennai,Neha,Dedicated Server Windows High,Startup,Annual,9999,0.08,9203.61,110443.33
61128,2024-07-26,North,Delhi,Neha,Managed WordPress,Blogger,Monthly,499,0.07,464.29,464.29
61129,2024-08-15,North,Hyderabad,Priya,Shared Hosting Mid,Blogger,Monthly,202,0.22,158.06,158.06
61130,2024-08-21,North,Delhi,Anita,Shared Hosting Entry,Startup,Quarterly,104,0.18,84.99,254.97
61131,2024-06-25,West,Delhi,Rahul,Shared Hosting Premium,Startup,Quarterly,299,0.21,235.31,705.93
61132,2024-05-23,North,Bangalore,Suresh,Dedicated Server Linux Mid,SME,Monthly,4799,0.24,3665.25,3665.25
61133,2024-11-04,North,Hyderabad,Suresh,VPS Linux Premium,Enterprise,Annual,1699,0.28,1231.14,14773.73
61134,2024-10-27,North,Delhi,Rahul,VPS Windows Mid,Blogger,Monthly,2099,0.12,1839.28,1839.28
61135,2024-03-17,South,Chennai,Neha,Dedicated Server Windows High,Blogger,Quarterly,9999,0.17,8306.4,24919.21
61136,2024-03-16,North,Delhi,Neha,Shared Hosting Mid,Blogger,Monthly,202,0.16,169.01,169.01
61137,2024-03-08,West,Hyderabad,Anita,Shared Hosting Entry,Enterprise,Quarterly,104,0.28,74.91,224.73
61138,2024-09-02,West,Bangalore,Amit,VPS Windows Mid,Enterprise,Monthly,2099,0.06,1982.36,1982.36
61139,2024-02-20,South,Kolkata,Neha,Shared Hosting Premium,Enterprise,Quarterly,299,0.1,269.08,807.23
61140,2024-04-08,North,Mumbai,Anita,Dedicated Server Linux Entry,Startup,Quarterly,3299,0.17,2731.55,8194.64
61141,2024-01-08,South,Delhi,Amit,VPS Windows Mid,Blogger,Quarterly,2099,0.16,1756.69,5270.08
61142,2024-02-12,East,Kolkata,Neha,VPS Windows Mid,Blogger,Quarterly,2099,0.22,1637.2,4911.59
61143,2024-07-15,North,Hyderabad,Priya,Dedicated Server Linux High,SME,Monthly,6799,0.08,6248.46,6248.46
61144,2024-08-08,North,Hyderabad,Amit,Shared Hosting Mid,SME,Annual,202,0.22,157.77,1893.23
61145,2024-01-15,East,Mumbai,Amit,Shared Hosting Mid,Enterprise,Annual,202,0.12,178.12,2137.47
61146,2024-04-29,East,Mumbai,Anita,VPS Linux Premium,Startup,Monthly,1699,0.11,1504.89,1504.89
61147,2024-02-10,South,Mumbai,Anita,Dedicated Server Linux High,Enterprise,Monthly,6799,0.02,6664.4,6664.4
61148,2024-04-17,West,Delhi,Suresh,VPS Windows Basic,Blogger,Monthly,1640,0.12,1447.88,1447.88
61149,2024-11-06,East,Hyderabad,Anita,VPS Linux Premium,SME,Monthly,1699,0.12,1499.38,1499.38
61150,2024-06-07,East,Hyderabad,Suresh,Dedicated Server Windows Mid,SME,Quarterly,7999,0.13,6972.97,20918.92
61151,2024-10-08,North,Mumbai,Anita,Dedicated Server Linux Entry,Startup,Monthly,3299,0.23,2534.03,2534.03
61152,2024-04-14,West,Bangalore,Amit,VPS Windows Mid,Startup,Quarterly,2099,0.26,1562.04,4686.12
61153,2024-03-12,North,Mumbai,Rahul,VPS Windows Mid,Blogger,Monthly,2099,0.14,1800.08,1800.08
61154,2024-09-15,East,Delhi,Priya,Dedicated Server Windows High,Blogger,Quarterly,9999,0.13,8720.43,26161.28
61155,2024-08-21,North,Hyderabad,Suresh,Dedicated Server Windows Mid,Startup,Monthly,7999,0.15,6790.17,6790.17
61156,2024-05-22,North,Hyderabad,Suresh,Managed WordPress,Enterprise,Monthly,499,0.11,443.42,443.42
61157,2024-04-07,South,Bangalore,Anita,Dedicated Server Windows Mid,Startup,Monthly,7999,0.09,7241.81,7241.81
61158,2024-04-17,South,Chennai,Priya,VPS Linux Premium,Startup,Annual,1699,0.2,1364.05,16368.58
61159,2024-04-18,South,Hyderabad,Rahul,VPS Windows Mid,Blogger,Monthly,2099,0.16,1762.76,1762.76
61160,2024-06-14,West,Kolkata,Amit,VPS Windows Mid,Startup,Annual,2099,0.05,1989.75,23876.98
61161,2024-03-07,North,Delhi,Priya,Shared Hosting Premium,Startup,Quarterly,299,0.11,267.58,802.73
61162,2024-09-25,East,Bangalore,Neha,Shared Hosting Entry,Enterprise,Monthly,104,0.13,90.61,90.61
61163,2024-04-10,North,Bangalore,Priya,Dedicated Server Linux High,Startup,Monthly,6799,0.15,5768.58,5768.58
61164,2024-03-30,East,Delhi,Priya,VPS Windows Premium,Startup,Monthly,2440,0.06,2303.07,2303.07
61165,2024-04-11,South,Kolkata,Rahul,Dedicated Server Windows High,Startup,Monthly,9999,0.12,8821.19,8821.19
61166,2024-04-10,East,Bangalore,Amit,Managed WordPress,Blogger,Monthly,499,0.13,436.29,436.29
61167,2024-06-13,South,Hyderabad,Anita,Dedicated Server Linux High,Blogger,Monthly,6799,0.17,5670.15,5670.15
61168,2024-01-12,East,Chennai,Amit,Dedicated Server Windows High,SME,Quarterly,9999,0.17,8292.35,24877.06
61169,2024-09-12,East,Mumbai,Suresh,VPS Windows Premium,SME,Quarterly,2440,0.1,2187.62,6562.86
61170,2024-07-31,South,Mumbai,Suresh,VPS Windows Premium,Blogger,Annual,2440,0.12,2146.18,25754.11
61171,2024-11-03,North,Chennai,Priya,VPS Linux Mid,Startup,Monthly,899,0.12,790.64,790.64
61172,2024-10-10,East,Chennai,Amit,Dedicated Server Linux High,SME,Monthly,6799,0.23,5215.57,5215.57
61173,2024-06-07,North,Delhi,Amit,Dedicated Server Windows High,Startup,Annual,9999,0.06,9422.82,113073.85
61174,2024-02-16,East,Delhi,Amit,Dedicated Server Windows High,Startup,Monthly,9999,0.2,7988.93,7988.93
61175,2024-09-17,South,Kolkata,Neha,VPS Linux Basic,Blogger,Monthly,549,0.19,445.21,445.21
61176,2024-01-29,North,Hyderabad,Rahul,Managed WordPress,Blogger,Quarterly,499,0.1,448.68,1346.03
61177,2024-09-29,East,Delhi,Rahul,VPS Windows Premium,SME,Monthly,2440,0.17,2015.55,2015.55
61178,2024-01-01,North,Delhi,Priya,VPS Windows Premium,Startup,Quarterly,2440,0.14,2100.6,6301.81
61179,2024-03-28,North,Delhi,Amit,Shared Hosting Premium,Startup,Quarterly,299,0.2,239.64,718.91
61180,2024-06-20,North,Chennai,Suresh,VPS Linux Mid,Blogger,Monthly,899,0.18,736.75,736.75
61181,2024-01-24,South,Bangalore,Suresh,Dedicated Server Linux Entry,Blogger,Quarterly,3299,0.15,2815.55,8446.64
61182,2024-11-12,West,Mumbai,Suresh,Dedicated Server Windows High,Blogger,Monthly,9999,0.02,9818.15,9818.15
61183,2024-04-12,South,Chennai,Amit,VPS Windows Basic,SME,Monthly,1640,0.14,1417.35,1417.35
61184,2024-05-04,East,Mumbai,Neha,VPS Linux Premium,SME,Monthly,1699,0.25,1274.98,1274.98
61185,2024-09-22,West,Chennai,Anita,Dedicated Server Windows Mid,Startup,Monthly,7999,0.18,6534.27,6534.27
61186,2024-01-19,East,Bangalore,Amit,Dedicated Server Windows High,Enterprise,Monthly,9999,0.01,9926.52,9926.52
61187,2024-02-15,North,Hyderabad,Amit,VPS Windows Premium,Startup,Monthly,2440,0.16,2040.92,2040.92
61188,2024-06-23,South,Chennai,Rahul,Dedicated Server Linux Mid,Enterprise,Quarterly,4799,0.05,4558.06,13674.17
61189,2024-04-18,North,Chennai,Neha,Shared Hosting Mid,SME,Annual,202,0.21,159.17,1910.03
61190,2024-08-04,West,Chennai,Amit,VPS Windows Mid,Blogger,Monthly,2099,0.13,1826.31,1826.31
61191,2024-01-09,West,Kolkata,Priya,VPS Linux Premium,Blogger,Monthly,1699,0.12,1498.32,1498.32
61192,2024-09-07,South,Mumbai,Rahul,VPS Windows Premium,Enterprise,Monthly,2440,0.29,1743.24,1743.24
61193,2024-10-08,West,Chennai,Priya,Shared Hosting Entry,Startup,Monthly,104,0.21,82.55,82.55
61194,2024-08-04,West,Delhi,Amit,VPS Windows Mid,Startup,Monthly,2099,0.06,1979.44,1979.44
61195,2024-09-28,North,Hyderabad,Suresh,Dedicated Server Windows High,Startup,Quarterly,9999,0.18,8161.73,24485.18
61196,2024-05-20,South,Hyderabad,Amit,VPS Windows Premium,Enterprise,Quarterly,2440,0.05,2314.38,6943.15
61197,2024-08-12,East,Bangalore,Neha,Managed WordPress,Startup,Monthly,499,0.15,424.08,424.08
61198,2024-03-26,West,Kolkata,Neha,VPS Linux Premium,SME,Monthly,1699,0.15,1448.37,1448.37
61199,2024-10-19,North,Mumbai,Rahul,Dedicated Server Linux High,Startup,Annual,6799,0.14,5852.44,70229.31
61200,2024-08-10,North,Mumbai,Amit,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.14,6875.18,6875.18
61201,2024-06-14,East,Hyderabad,Anita,Dedicated Server Linux Entry,SME,Quarterly,3299,0.24,2512.11,7536.33
61202,2024-04-09,East,Mumbai,Neha,VPS Windows Mid,Startup,Monthly,2099,0.22,1638.05,1638.05
61203,2024-09-12,North,Chennai,Rahul,Dedicated Server Linux Entry,Startup,Quarterly,3299,0.09,2991.76,8975.27
61204,2024-06-27,East,Bangalore,Suresh,VPS Windows Basic,Blogger,Quarterly,1640,0.26,1215.35,3646.06
61205,2024-06-28,North,Kolkata,Neha,Dedicated Server Linux Mid,Enterprise,Monthly,4799,0.16,4049.23,4049.23
61206,2024-01-20,East,Mumbai,Rahul,Dedicated Server Windows High,Startup,Annual,9999,0.13,8685.73,104228.76
61207,2024-09-25,West,Bangalore,Suresh,Shared Hosting Premium,Blogger,Monthly,299,0.25,223.61,223.61
61208,2024-02-20,South,Mumbai,Rahul,Shared Hosting Mid,Blogger,Quarterly,202,0.22,156.88,470.64
61209,2024-04-21,West,Bangalore,Amit,Shared Hosting Mid,Blogger,Monthly,202,0.12,177.71,177.71
61210,2024-11-01,South,Hyderabad,Priya,VPS Windows Mid,Startup,Monthly,2099,0.23,1621.37,1621.37
61211,2024-07-12,North,Delhi,Neha,Shared Hosting Mid,Enterprise,Quarterly,202,0.25,152.08,456.23
61212,2024-05-17,South,Mumbai,Rahul,VPS Windows Mid,Startup,Quarterly,2099,0.17,1737.01,5211.04
61213,2024-03-02,West,Mumbai,Neha,VPS Linux Premium,SME,Monthly,1699,0.26,1257.36,1257.36
61214,2024-05-20,West,Chennai,Amit,VPS Linux Mid,Blogger,Monthly,899,0.29,641.83,641.83
61215,2024-11-15,North,Bangalore,Suresh,Dedicated Server Windows High,Startup,Monthly,9999,0.21,7855.06,7855.06
61216,2024-04-05,North,Kolkata,Neha,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.13,6952.61,20857.84
61217,2024-08-30,East,Bangalore,Amit,Dedicated Server Linux High,Enterprise,Quarterly,6799,0.11,6049.21,18147.64
61218,2024-07-06,South,Chennai,Neha,VPS Windows Premium,SME,Monthly,2440,0.07,2274.68,2274.68
61219,2024-05-30,East,Bangalore,Suresh,Dedicated Server Windows High,Blogger,Quarterly,9999,0.13,8699.96,26099.88
61220,2024-04-02,West,Delhi,Neha,Shared Hosting Mid,Blogger,Monthly,202,0.13,175.95,175.95
61221,2024-05-15,East,Bangalore,Priya,Dedicated Server Linux High,Enterprise,Monthly,6799,0.01,6727.91,6727.91
61222,2024-09-23,South,Hyderabad,Anita,VPS Windows Premium,SME,Monthly,2440,0.15,2075.39,2075.39
61223,2024-11-03,West,Delhi,Neha,VPS Windows Mid,Startup,Quarterly,2099,0.23,1621.58,4864.74
61224,2024-02-29,South,Chennai,Suresh,VPS Linux Basic,Startup,Monthly,549,0.25,412.31,412.31
61225,2024-05-04,North,Bangalore,Amit,VPS Windows Premium,Startup,Monthly,2440,0.06,2298.87,2298.87
61226,2024-05-04,East,Hyderabad,Priya,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.05,7628.34,22885.02
61227,2024-07-24,South,Kolkata,Rahul,Dedicated Server Windows High,Enterprise,Quarterly,9999,0.16,8350.44,25051.32
61228,2024-05-14,West,Delhi,Anita,VPS Linux Premium,Blogger,Annual,1699,0.26,1265.56,15186.71
61229,2024-11-02,East,Bangalore,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.24,1589.66,1589.66
61230,2024-02-03,North,Delhi,Rahul,Dedicated Server Windows High,Startup,Monthly,9999,0.01,9879.51,9879.51
61231,2024-06-28,North,Kolkata,Priya,VPS Windows Mid,Blogger,Annual,2099,0.11,1874.99,22499.9
61232,2024-03-14,West,Bangalore,Suresh,Dedicated Server Windows Mid,Startup,Monthly,7999,0.05,7587.0,7587.0
61233,2024-03-07,South,Kolkata,Neha,Dedicated Server Windows High,Blogger,Monthly,9999,0.15,8500.92,8500.92
61234,2024-10-14,West,Kolkata,Neha,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.15,4099.52,12298.57
61235,2024-07-14,North,Chennai,Priya,VPS Windows Premium,Blogger,Monthly,2440,0.16,2042.63,2042.63
61236,2024-08-06,West,Mumbai,Amit,VPS Windows Premium,Startup,Monthly,2440,0.27,1769.33,1769.33
61237,2024-05-13,West,Bangalore,Rahul,Dedicated Server Linux Mid,SME,Monthly,4799,0.03,4651.93,4651.93
61238,2024-08-01,South,Delhi,Amit,VPS Windows Premium,Startup,Monthly,2440,0.08,2240.85,2240.85
61239,2024-08-19,North,Mumbai,Amit,Shared Hosting Mid,Blogger,Monthly,202,0.19,163.7,163.7
61240,2024-03-23,North,Hyderabad,Rahul,VPS Windows Basic,Blogger,Quarterly,1640,0.27,1198.56,3595.68
61241,2024-05-07,East,Mumbai,Rahul,Dedicated Server Windows High,Startup,Monthly,9999,0.06,9362.06,9362.06
61242,2024-01-16,North,Delhi,Neha,Dedicated Server Linux High,SME,Monthly,6799,0.24,5171.81,5171.81
61243,2024-02-07,North,Bangalore,Priya,VPS Windows Basic,Blogger,Quarterly,1640,0.13,1420.17,4260.52
61244,2024-02-11,West,Bangalore,Priya,Dedicated Server Linux High,SME,Quarterly,6799,0.23,5210.08,15630.23
61245,2024-11-21,South,Bangalore,Amit,VPS Windows Premium,Enterprise,Quarterly,2440,0.29,1726.89,5180.66
61246,2024-09-04,North,Bangalore,Suresh,Dedicated Server Linux High,Blogger,Annual,6799,0.02,6631.58,79579.0
61247,2024-10-19,East,Delhi,Suresh,Dedicated Server Linux High,Blogger,Monthly,6799,0.06,6369.96,6369.96
61248,2024-01-27,South,Delhi,Anita,VPS Linux Premium,Enterprise,Quarterly,1699,0.14,1457.81,4373.42
61249,2024-03-10,West,Bangalore,Amit,VPS Linux Basic,Enterprise,Quarterly,549,0.17,453.08,1359.24
61250,2024-10-11,North,Mumbai,Anita,Dedicated Server Windows Mid,Startup,Monthly,7999,0.23,6190.02,6190.02
61251,2024-05-11,North,Bangalore,Amit,Shared Hosting Mid,Startup,Monthly,202,0.24,152.63,152.63
61252,2024-05-08,South,Mumbai,Suresh,Dedicated Server Linux Mid,SME,Annual,4799,0.12,4232.58,50790.94
61253,2024-02-22,South,Delhi,Anita,VPS Linux Premium,Blogger,Monthly,1699,0.15,1441.34,1441.34
61254,2024-01-25,West,Chennai,Suresh,Dedicated Server Linux High,Blogger,Quarterly,6799,0.04,6522.53,19567.6
61255,2024-04-15,South,Bangalore,Amit,VPS Windows Mid,Blogger,Monthly,2099,0.12,1844.57,1844.57
61256,2024-04-19,North,Hyderabad,Rahul,VPS Windows Premium,Startup,Quarterly,2440,0.1,2201.02,6603.05
61257,2024-03-11,North,Kolkata,Anita,Dedicated Server Windows High,Startup,Monthly,9999,0.01,9925.32,9925.32
61258,2024-03-27,South,Bangalore,Neha,Dedicated Server Windows Mid,Startup,Annual,7999,0.07,7467.12,89605.42
61259,2024-06-24,East,Bangalore,Priya,Shared Hosting Mid,Startup,Quarterly,202,0.16,170.23,510.69
61260,2024-05-05,North,Mumbai,Anita,VPS Windows Basic,Startup,Monthly,1640,0.26,1212.98,1212.98
61261,2024-05-14,North,Chennai,Priya,VPS Linux Mid,SME,Monthly,899,0.2,719.96,719.96
61262,2024-11-07,North,Bangalore,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.2,1680.15,1680.15
61263,2024-11-09,West,Chennai,Suresh,VPS Windows Premium,Startup,Monthly,2440,0.15,2072.99,2072.99
61264,2024-10-19,South,Chennai,Amit,Shared Hosting Entry,Blogger,Monthly,104,0.28,74.37,74.37
61265,2024-01-13,South,Mumbai,Amit,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.04,4620.63,4620.63
61266,2024-08-01,North,Mumbai,Priya,Shared Hosting Entry,SME,Annual,104,0.24,78.71,944.47
61267,2024-10-15,North,Mumbai,Neha,Shared Hosting Mid,Blogger,Monthly,202,0.27,147.08,147.08
61268,2024-01-30,East,Bangalore,Priya,VPS Linux Premium,Blogger,Quarterly,1699,0.05,1605.69,4817.07
61269,2024-08-17,South,Bangalore,Amit,Dedicated Server Windows High,Blogger,Annual,9999,0.13,8718.7,104624.44
61270,2024-05-31,North,Mumbai,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.15,2076.22,6228.67
61271,2024-01-16,North,Delhi,Amit,Shared Hosting Premium,Blogger,Monthly,299,0.25,224.07,224.07
61272,2024-10-21,East,Delhi,Priya,VPS Windows Premium,Startup,Quarterly,2440,0.12,2137.4,6412.2
61273,2024-01-12,East,Delhi,Amit,Managed WordPress,Startup,Monthly,499,0.12,439.27,439.27
61274,2024-10-13,North,Delhi,Suresh,VPS Windows Premium,Blogger,Annual,2440,0.09,2208.54,26502.46
61275,2024-10-30,West,Delhi,Priya,Dedicated Server Windows High,Startup,Monthly,9999,0.08,9237.27,9237.27
61276,2024-08-05,South,Kolkata,Suresh,VPS Linux Mid,Blogger,Monthly,899,0.11,796.92,796.92
61277,2024-06-05,West,Kolkata,Rahul,VPS Windows Mid,Enterprise,Annual,2099,0.07,1944.48,23333.77
61278,2024-06-12,East,Chennai,Suresh,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.11,7117.4,7117.4
61279,2024-10-22,North,Delhi,Amit,VPS Linux Premium,Startup,Monthly,1699,0.17,1414.82,1414.82
61280,2024-04-03,North,Kolkata,Neha,Shared Hosting Mid,SME,Quarterly,202,0.17,168.15,504.44
61281,2024-03-31,West,Bangalore,Priya,VPS Windows Premium,Startup,Quarterly,2440,0.27,1780.15,5340.45
61282,2024-02-24,South,Hyderabad,Rahul,VPS Linux Premium,SME,Quarterly,1699,0.27,1235.6,3706.8
61283,2024-08-14,North,Chennai,Anita,Shared Hosting Entry,Blogger,Monthly,104,0.18,85.69,85.69
61284,2024-02-29,North,Delhi,Rahul,Managed WordPress,Startup,Monthly,499,0.13,433.06,433.06
61285,2024-08-24,East,Bangalore,Amit,Shared Hosting Premium,SME,Monthly,299,0.17,247.83,247.83
61286,2024-10-21,North,Delhi,Priya,Shared Hosting Premium,Blogger,Annual,299,0.11,265.25,3182.98
61287,2024-05-01,South,Hyderabad,Priya,Dedicated Server Linux High,Startup,Monthly,6799,0.12,5965.75,5965.75
61288,2024-03-02,South,Mumbai,Suresh,Shared Hosting Premium,Enterprise,Annual,299,0.19,241.14,2893.69
61289,2024-01-13,South,Mumbai,Suresh,VPS Linux Mid,Blogger,Monthly,899,0.28,646.96,646.96
61290,2024-10-01,South,Delhi,Priya,VPS Windows Basic,Blogger,Monthly,1640,0.25,1228.78,1228.78
61291,2024-07-23,West,Mumbai,Neha,Dedicated Server Windows Mid,Enterprise,Quarterly,7999,0.07,7409.34,22228.03
61292,2024-09-18,North,Chennai,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.25,1835.07,5505.2
61293,2024-03-16,West,Mumbai,Neha,Shared Hosting Premium,Blogger,Monthly,299,0.27,219.29,219.29
61294,2024-11-17,South,Kolkata,Priya,VPS Linux Basic,Enterprise,Monthly,549,0.18,450.26,450.26
61295,2024-02-13,South,Bangalore,Anita,VPS Linux Mid,SME,Monthly,899,0.27,658.43,658.43
61296,2024-01-21,South,Chennai,Neha,Managed WordPress,Startup,Quarterly,499,0.17,415.47,1246.41
61297,2024-10-02,South,Bangalore,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.18,1724.73,1724.73
61298,2024-08-28,South,Mumbai,Anita,Shared Hosting Entry,SME,Annual,104,0.19,83.98,1007.8
61299,2024-06-12,East,Delhi,Suresh,Shared Hosting Mid,Blogger,Quarterly,202,0.16,168.91,506.73
61300,2024-05-21,North,Bangalore,Suresh,Shared Hosting Mid,Enterprise,Monthly,202,0.14,173.45,173.45
61301,2024-08-17,South,Bangalore,Rahul,Shared Hosting Premium,Blogger,Monthly,299,0.19,242.14,242.14
61302,2024-10-26,North,Chennai,Priya,VPS Windows Mid,Startup,Monthly,2099,0.17,1742.7,1742.7
61303,2024-11-08,East,Delhi,Rahul,Dedicated Server Linux High,Blogger,Monthly,6799,0.18,5585.23,5585.23
61304,2024-10-01,North,Hyderabad,Amit,VPS Windows Premium,SME,Monthly,2440,0.16,2038.88,2038.88
61305,2024-06-20,North,Bangalore,Amit,VPS Windows Premium,Blogger,Quarterly,2440,0.05,2306.8,6920.41
61306,2024-06-13,North,Chennai,Neha,VPS Windows Premium,Enterprise,Quarterly,2440,0.21,1915.78,5747.34
61307,2024-09-13,South,Kolkata,Suresh,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.19,2656.04,2656.04
61308,2024-09-23,North,Chennai,Anita,Shared Hosting Entry,SME,Quarterly,104,0.29,74.06,222.19
61309,2024-11-08,North,Bangalore,Anita,Dedicated Server Linux High,Blogger,Monthly,6799,0.19,5514.96,5514.96
61310,2024-07-27,South,Mumbai,Priya,Shared Hosting Premium,Blogger,Quarterly,299,0.21,237.2,711.61
61311,2024-01-27,North,Delhi,Anita,Dedicated Server Windows High,Blogger,Monthly,9999,0.11,8919.98,8919.98
61312,2024-03-24,East,Bangalore,Neha,Shared Hosting Entry,Startup,Monthly,104,0.12,91.96,91.96
61313,2024-05-31,South,Kolkata,Amit,VPS Windows Premium,SME,Annual,2440,0.21,1924.34,23092.07
61314,2024-02-12,East,Chennai,Rahul,Shared Hosting Mid,Startup,Quarterly,202,0.21,159.18,477.54
61315,2024-07-22,North,Mumbai,Neha,VPS Linux Basic,Startup,Quarterly,549,0.06,517.15,1551.45
61316,2024-09-28,East,Chennai,Neha,Shared Hosting Entry,Startup,Monthly,104,0.15,87.89,87.89
61317,2024-02-25,South,Mumbai,Anita,Dedicated Server Windows High,Startup,Annual,9999,0.22,7793.8,93525.64
61318,2024-03-26,West,Delhi,Neha,VPS Linux Basic,SME,Quarterly,549,0.2,438.7,1316.1
61319,2024-03-21,South,Hyderabad,Priya,Shared Hosting Mid,SME,Annual,202,0.26,150.0,1799.94
61320,2024-03-11,North,Kolkata,Rahul,Shared Hosting Entry,Blogger,Quarterly,104,0.1,93.46,280.38
61321,2024-09-18,South,Mumbai,Amit,Dedicated Server Windows Mid,Startup,Annual,7999,0.22,6260.51,75126.14
61322,2024-04-16,South,Delhi,Neha,Dedicated Server Linux High,Blogger,Quarterly,6799,0.0,6790.46,20371.37
